pet_id,date,food_amount,sleep_hours,meow_count,weight_kg,name,species,breed,gender,birth_year
pet011,2024-11-07,250,14.2,2,3.9,Lisa,dog,Siamese,female,2020
pet015,2025-02-09,174,17.0,8,5.1,Jose,dog,Munchkin,female,2016
pet006,2024-08-08,181,16.0,7,6.0,Sandra,dog,Siamese,female,2022
pet019,2024-12-21,151,13.3,1,4.7,Mark,cat,Munchkin,female,2020
pet005,2024-10-06,292,16.2,6,4.1,Michael,cat,Persian,female,2018
pet013,2024-11-03,269,16.2,8,4.4,Adam,dog,British Shorthair,male,2018
pet010,2025-06-05,179,17.5,3,2.6,Chris,dog,British Shorthair,male,2021
pet015,2025-07-03,221,15.4,3,6.1,Jose,dog,Munchkin,female,2016
pet016,2025-05-05,174,15.0,9,6.1,Mark,cat,British Shorthair,male,2019
pet015,2025-02-09,289,14.8,1,2.5,Jose,dog,Munchkin,female,2016
pet010,2025-05-13,211,12.5,7,4.2,Chris,dog,British Shorthair,male,2021
pet006,2025-02-02,210,13.0,6,3.3,Sandra,dog,Siamese,female,2022
pet008,2025-07-05,291,13.0,6,3.5,Jessica,cat,British Shorthair,female,2022
pet020,2025-04-16,163,13.3,2,3.8,Veronica,cat,Munchkin,male,2022
pet014,2024-10-14,296,15.2,3,3.9,Kent,dog,Munchkin,female,2016
pet006,2024-08-28,259,16.1,5,5.8,Sandra,dog,Siamese,female,2022
pet009,2024-07-24,204,13.8,4,3.6,Justin,cat,Persian,male,2015
pet002,2024-10-04,163,12.5,5,2.6,Steven,cat,Munchkin,male,2022
pet003,2025-04-30,154,12.4,3,5.8,Angelica,dog,Siamese,male,2020
pet006,2025-04-24,232,15.8,2,4.1,Sandra,dog,Siamese,female,2022
pet014,2025-06-14,201,12.6,0,4.2,Kent,dog,Munchkin,female,2016
pet019,2025-02-12,285,13.2,3,4.9,Mark,cat,Munchkin,female,2020
pet017,2024-12-25,212,15.7,0,4.1,Tracy,cat,Siamese,male,2017
pet003,2025-06-16,198,16.5,0,4.0,Angelica,dog,Siamese,male,2020
pet017,2024-11-11,284,13.8,8,6.1,Tracy,cat,Siamese,male,2017
pet003,2024-09-04,290,15.3,1,4.9,Angelica,dog,Siamese,male,2020
pet018,2024-10-08,152,13.8,0,3.9,Amy,cat,Bengal,female,2016
pet017,2025-02-19,251,14.8,3,4.0,Tracy,cat,Siamese,male,2017
pet016,2024-11-27,160,12.1,6,6.2,Mark,cat,British Shorthair,male,2019
pet016,2025-01-25,191,17.7,10,3.0,Mark,cat,British Shorthair,male,2019
pet016,2024-11-17,246,13.8,6,5.6,Mark,cat,British Shorthair,male,2019
pet003,2024-09-25,187,15.5,4,5.5,Angelica,dog,Siamese,male,2020
pet013,2024-10-15,164,12.4,8,4.9,Adam,dog,British Shorthair,male,2018
pet004,2025-05-10,171,14.8,2,5.8,Oscar,cat,Bengal,female,2019
pet009,2024-08-31,193,12.2,1,6.2,Justin,cat,Persian,male,2015
pet003,2025-01-18,238,14.8,1,5.9,Angelica,dog,Siamese,male,2020
pet003,2024-08-21,238,16.7,6,6.5,Angelica,dog,Siamese,male,2020
pet020,2024-11-01,297,17.8,0,5.2,Veronica,cat,Munchkin,male,2022
pet003,2024-10-25,255,13.7,6,2.7,Angelica,dog,Siamese,male,2020
pet016,2025-05-18,294,15.4,6,5.3,Mark,cat,British Shorthair,male,2019
pet005,2025-06-09,207,16.4,2,6.4,Michael,cat,Persian,female,2018
pet004,2024-12-27,267,14.4,0,4.9,Oscar,cat,Bengal,female,2019
pet005,2024-08-28,220,12.1,0,4.5,Michael,cat,Persian,female,2018
pet004,2025-03-08,236,14.7,10,3.8,Oscar,cat,Bengal,female,2019
pet011,2025-06-25,159,14.4,8,2.9,Lisa,dog,Siamese,female,2020
pet016,2024-10-30,296,15.3,4,2.8,Mark,cat,British Shorthair,male,2019
pet009,2024-12-05,194,15.8,0,3.9,Justin,cat,Persian,male,2015
pet011,2024-09-16,183,14.6,7,2.9,Lisa,dog,Siamese,female,2020
pet020,2024-09-26,265,13.1,9,4.7,Veronica,cat,Munchkin,male,2022
pet006,2024-10-08,231,14.4,4,3.0,Sandra,dog,Siamese,female,2022
pet011,2024-10-30,222,15.3,2,4.4,Lisa,dog,Siamese,female,2020
pet014,2024-11-13,260,14.5,6,4.8,Kent,dog,Munchkin,female,2016
pet015,2024-07-27,193,15.9,9,5.4,Jose,dog,Munchkin,female,2016
pet012,2024-11-25,258,15.2,6,6.2,Jessica,dog,Bengal,male,2019
pet019,2025-05-01,206,14.6,3,5.9,Mark,cat,Munchkin,female,2020
pet019,2025-04-04,256,16.4,1,6.3,Mark,cat,Munchkin,female,2020
pet014,2024-07-29,154,15.1,5,2.9,Kent,dog,Munchkin,female,2016
pet002,2025-02-25,253,16.1,10,4.3,Steven,cat,Munchkin,male,2022
pet014,2024-10-23,190,16.3,0,4.7,Kent,dog,Munchkin,female,2016
pet014,2024-08-20,160,15.1,5,4.4,Kent,dog,Munchkin,female,2016
pet011,2025-05-13,219,15.9,4,4.4,Lisa,dog,Siamese,female,2020
pet013,2025-06-01,199,13.9,6,5.1,Adam,dog,British Shorthair,male,2018
pet007,2024-08-15,249,14.9,2,3.1,Nicholas,dog,Persian,female,2018
pet005,2024-09-10,158,16.0,4,5.8,Michael,cat,Persian,female,2018
pet020,2024-09-05,201,13.3,0,3.9,Veronica,cat,Munchkin,male,2022
pet012,2025-01-17,278,15.0,6,5.6,Jessica,dog,Bengal,male,2019
pet011,2025-02-18,169,13.1,3,4.5,Lisa,dog,Siamese,female,2020
pet017,2025-05-07,243,17.9,0,2.5,Tracy,cat,Siamese,male,2017
pet020,2025-04-28,262,17.4,4,4.5,Veronica,cat,Munchkin,male,2022
pet008,2025-03-08,226,13.8,7,2.7,Jessica,cat,British Shorthair,female,2022
pet018,2025-02-18,292,13.1,6,5.8,Amy,cat,Bengal,female,2016
pet016,2025-02-08,200,14.4,3,2.6,Mark,cat,British Shorthair,male,2019
pet005,2024-07-15,272,15.7,3,2.8,Michael,cat,Persian,female,2018
pet003,2024-08-17,159,13.5,1,5.5,Angelica,dog,Siamese,male,2020
pet010,2024-12-10,291,16.1,8,3.0,Chris,dog,British Shorthair,male,2021
pet001,2025-03-05,170,15.2,10,5.7,Charlene,dog,Siamese,female,2022
pet005,2024-07-31,227,12.4,8,3.7,Michael,cat,Persian,female,2018
pet019,2024-11-30,200,13.8,1,4.0,Mark,cat,Munchkin,female,2020
pet015,2024-12-13,260,12.1,4,5.1,Jose,dog,Munchkin,female,2016
pet012,2024-12-26,243,15.7,2,6.4,Jessica,dog,Bengal,male,2019
pet013,2024-09-11,290,16.7,3,4.7,Adam,dog,British Shorthair,male,2018
pet020,2024-11-27,259,16.4,8,3.9,Veronica,cat,Munchkin,male,2022
pet009,2025-01-01,226,14.3,7,4.5,Justin,cat,Persian,male,2015
pet001,2024-11-05,278,13.7,0,3.6,Charlene,dog,Siamese,female,2022
pet019,2025-05-21,240,16.0,7,3.8,Mark,cat,Munchkin,female,2020
pet004,2024-09-13,237,14.8,8,6.1,Oscar,cat,Bengal,female,2019
pet003,2024-08-20,197,14.4,9,3.8,Angelica,dog,Siamese,male,2020
pet019,2024-07-15,167,14.3,2,5.6,Mark,cat,Munchkin,female,2020
pet014,2024-08-16,222,12.1,5,3.8,Kent,dog,Munchkin,female,2016
pet014,2025-04-20,209,16.2,3,3.0,Kent,dog,Munchkin,female,2016
pet020,2025-01-27,188,15.9,5,3.5,Veronica,cat,Munchkin,male,2022
pet007,2025-04-05,243,14.9,0,4.5,Nicholas,dog,Persian,female,2018
pet012,2025-05-18,179,12.0,10,5.8,Jessica,dog,Bengal,male,2019
pet001,2024-09-15,167,14.0,4,2.9,Charlene,dog,Siamese,female,2022
pet008,2025-06-11,208,14.4,2,6.4,Jessica,cat,British Shorthair,female,2022
pet014,2024-11-09,153,14.8,0,3.3,Kent,dog,Munchkin,female,2016
pet010,2025-06-14,262,12.7,5,3.8,Chris,dog,British Shorthair,male,2021
pet014,2025-03-29,201,14.5,1,4.5,Kent,dog,Munchkin,female,2016
pet008,2024-10-03,264,17.4,7,6.2,Jessica,cat,British Shorthair,female,2022
pet018,2025-04-13,186,15.2,4,5.3,Amy,cat,Bengal,female,2016
pet011,2025-03-19,299,16.6,5,5.4,Lisa,dog,Siamese,female,2020
pet014,2025-03-12,157,13.0,3,5.8,Kent,dog,Munchkin,female,2016
pet017,2024-10-04,288,14.7,4,5.1,Tracy,cat,Siamese,male,2017
pet005,2025-03-08,192,16.9,1,3.3,Michael,cat,Persian,female,2018
pet012,2024-10-28,179,16.2,9,4.0,Jessica,dog,Bengal,male,2019
pet020,2025-05-20,277,12.7,4,5.7,Veronica,cat,Munchkin,male,2022
pet011,2024-10-03,173,13.1,0,4.7,Lisa,dog,Siamese,female,2020
pet017,2024-07-13,246,14.1,9,6.3,Tracy,cat,Siamese,male,2017
pet020,2024-12-11,170,16.8,3,2.7,Veronica,cat,Munchkin,male,2022
pet018,2024-07-10,185,13.7,9,6.3,Amy,cat,Bengal,female,2016
pet019,2024-10-03,238,14.0,8,2.6,Mark,cat,Munchkin,female,2020
pet019,2024-08-14,176,13.2,9,3.4,Mark,cat,Munchkin,female,2020
pet001,2025-03-23,284,13.1,6,2.9,Charlene,dog,Siamese,female,2022
pet011,2025-01-16,224,14.6,6,6.0,Lisa,dog,Siamese,female,2020
pet013,2025-02-24,193,17.7,7,5.6,Adam,dog,British Shorthair,male,2018
pet006,2024-12-26,161,17.7,0,4.7,Sandra,dog,Siamese,female,2022
pet003,2024-09-27,206,17.5,1,5.1,Angelica,dog,Siamese,male,2020
pet010,2025-06-13,268,16.9,10,3.5,Chris,dog,British Shorthair,male,2021
pet011,2024-07-08,178,17.5,7,2.7,Lisa,dog,Siamese,female,2020
pet009,2024-08-16,219,13.0,2,5.2,Justin,cat,Persian,male,2015
pet007,2024-08-27,220,16.3,8,6.3,Nicholas,dog,Persian,female,2018
pet008,2025-05-03,292,12.8,7,2.7,Jessica,cat,British Shorthair,female,2022
pet013,2025-04-12,270,13.8,6,6.3,Adam,dog,British Shorthair,male,2018
pet011,2025-05-14,186,13.6,3,4.7,Lisa,dog,Siamese,female,2020
pet018,2025-04-19,215,13.9,4,4.6,Amy,cat,Bengal,female,2016
pet020,2025-02-27,203,12.6,9,4.7,Veronica,cat,Munchkin,male,2022
pet010,2025-06-23,153,15.1,1,3.6,Chris,dog,British Shorthair,male,2021
pet016,2025-03-12,277,12.9,1,2.9,Mark,cat,British Shorthair,male,2019
pet009,2024-12-18,294,16.0,5,2.6,Justin,cat,Persian,male,2015
pet010,2024-07-14,176,14.1,8,3.7,Chris,dog,British Shorthair,male,2021
pet003,2025-01-02,290,15.8,1,4.9,Angelica,dog,Siamese,male,2020
pet002,2025-06-15,178,15.5,5,3.7,Steven,cat,Munchkin,male,2022
pet002,2025-05-23,175,13.8,0,4.5,Steven,cat,Munchkin,male,2022
pet010,2024-11-29,291,15.2,4,3.9,Chris,dog,British Shorthair,male,2021
pet008,2025-01-11,245,13.4,2,5.1,Jessica,cat,British Shorthair,female,2022
pet014,2024-11-10,163,16.6,6,6.0,Kent,dog,Munchkin,female,2016
pet004,2024-09-05,235,12.2,9,2.7,Oscar,cat,Bengal,female,2019
pet018,2025-05-18,221,17.4,1,3.2,Amy,cat,Bengal,female,2016
pet010,2024-11-20,229,12.3,1,6.1,Chris,dog,British Shorthair,male,2021
pet012,2024-08-12,168,15.4,6,6.0,Jessica,dog,Bengal,male,2019
pet010,2025-04-22,286,12.2,0,3.2,Chris,dog,British Shorthair,male,2021
pet009,2025-04-09,242,15.9,2,3.9,Justin,cat,Persian,male,2015
pet019,2024-09-06,191,14.0,2,3.7,Mark,cat,Munchkin,female,2020
pet010,2024-11-24,268,15.3,2,6.4,Chris,dog,British Shorthair,male,2021
pet002,2024-08-14,289,17.9,10,6.1,Steven,cat,Munchkin,male,2022
pet019,2025-02-03,256,13.2,8,3.3,Mark,cat,Munchkin,female,2020
pet002,2025-04-19,266,16.3,2,4.1,Steven,cat,Munchkin,male,2022
pet018,2025-06-21,219,17.0,6,5.3,Amy,cat,Bengal,female,2016
pet010,2024-10-28,157,14.4,4,4.9,Chris,dog,British Shorthair,male,2021
pet009,2025-05-15,168,17.5,2,5.1,Justin,cat,Persian,male,2015
pet015,2024-08-25,168,17.0,1,6.2,Jose,dog,Munchkin,female,2016
pet016,2024-10-03,284,17.9,10,4.5,Mark,cat,British Shorthair,male,2019
pet004,2024-12-24,152,15.0,9,5.0,Oscar,cat,Bengal,female,2019
pet003,2024-07-05,194,14.2,7,4.8,Angelica,dog,Siamese,male,2020
pet018,2025-04-05,151,17.9,9,4.1,Amy,cat,Bengal,female,2016
pet009,2025-04-16,167,16.2,2,5.0,Justin,cat,Persian,male,2015
pet009,2025-02-25,264,13.9,1,3.8,Justin,cat,Persian,male,2015
pet004,2024-12-04,225,13.4,0,5.1,Oscar,cat,Bengal,female,2019
pet004,2025-05-31,191,14.2,5,4.5,Oscar,cat,Bengal,female,2019
pet016,2025-06-12,164,13.5,1,5.8,Mark,cat,British Shorthair,male,2019
pet015,2024-08-15,257,14.7,7,4.8,Jose,dog,Munchkin,female,2016
pet018,2024-12-13,151,16.1,7,4.6,Amy,cat,Bengal,female,2016
pet005,2025-03-01,214,12.4,9,5.5,Michael,cat,Persian,female,2018
pet004,2024-07-13,154,12.1,4,4.9,Oscar,cat,Bengal,female,2019
pet016,2025-05-03,266,13.8,2,4.4,Mark,cat,British Shorthair,male,2019
pet010,2025-01-25,194,13.7,0,3.3,Chris,dog,British Shorthair,male,2021
pet008,2024-12-02,241,15.4,10,3.4,Jessica,cat,British Shorthair,female,2022
pet017,2024-09-08,253,17.9,1,3.9,Tracy,cat,Siamese,male,2017
pet009,2025-04-01,262,12.0,1,5.4,Justin,cat,Persian,male,2015
pet016,2025-06-30,280,15.2,8,5.2,Mark,cat,British Shorthair,male,2019
pet001,2024-10-08,260,14.2,2,5.4,Charlene,dog,Siamese,female,2022
pet016,2025-06-25,231,13.9,7,4.6,Mark,cat,British Shorthair,male,2019
pet015,2024-09-11,160,12.7,0,6.0,Jose,dog,Munchkin,female,2016
pet006,2024-11-21,168,12.4,7,4.7,Sandra,dog,Siamese,female,2022
pet018,2025-05-26,150,16.6,1,5.6,Amy,cat,Bengal,female,2016
pet017,2025-06-15,224,17.6,5,3.9,Tracy,cat,Siamese,male,2017
pet004,2025-03-08,217,12.4,2,5.2,Oscar,cat,Bengal,female,2019
pet010,2024-07-31,202,14.2,10,5.1,Chris,dog,British Shorthair,male,2021
pet017,2024-07-14,186,12.3,3,4.1,Tracy,cat,Siamese,male,2017
pet003,2025-05-24,203,17.0,3,6.4,Angelica,dog,Siamese,male,2020
pet008,2025-04-09,157,12.9,9,2.7,Jessica,cat,British Shorthair,female,2022
pet011,2025-05-30,205,15.8,6,5.5,Lisa,dog,Siamese,female,2020
pet018,2025-06-30,259,14.0,4,5.5,Amy,cat,Bengal,female,2016
pet016,2024-11-06,193,16.8,2,5.0,Mark,cat,British Shorthair,male,2019
pet013,2024-08-26,260,17.3,9,4.2,Adam,dog,British Shorthair,male,2018
pet004,2025-03-26,150,13.3,0,5.4,Oscar,cat,Bengal,female,2019
pet013,2025-01-18,224,12.7,4,4.1,Adam,dog,British Shorthair,male,2018
pet008,2024-07-12,237,14.1,9,5.1,Jessica,cat,British Shorthair,female,2022
pet007,2025-04-01,150,13.6,4,3.5,Nicholas,dog,Persian,female,2018
pet001,2024-12-18,231,13.8,8,5.9,Charlene,dog,Siamese,female,2022
pet004,2024-07-24,287,16.3,8,4.3,Oscar,cat,Bengal,female,2019
pet009,2025-01-09,248,12.9,0,5.6,Justin,cat,Persian,male,2015
pet013,2024-07-15,277,15.4,5,3.1,Adam,dog,British Shorthair,male,2018
pet004,2025-02-03,252,16.5,0,3.7,Oscar,cat,Bengal,female,2019
pet004,2025-03-05,247,16.5,1,6.4,Oscar,cat,Bengal,female,2019
pet009,2024-12-07,273,17.9,4,5.5,Justin,cat,Persian,male,2015
pet011,2025-06-10,180,16.5,8,3.4,Lisa,dog,Siamese,female,2020
pet011,2024-08-17,286,13.0,2,2.9,Lisa,dog,Siamese,female,2020
pet016,2024-08-25,289,17.6,1,4.4,Mark,cat,British Shorthair,male,2019
pet005,2025-05-04,151,17.4,6,3.6,Michael,cat,Persian,female,2018
pet020,2024-11-03,257,12.3,0,4.4,Veronica,cat,Munchkin,male,2022
pet010,2024-10-06,190,15.2,0,5.3,Chris,dog,British Shorthair,male,2021
pet017,2024-07-21,173,17.4,0,2.9,Tracy,cat,Siamese,male,2017
pet009,2025-02-26,251,12.5,8,4.6,Justin,cat,Persian,male,2015
pet006,2025-02-13,151,15.7,0,3.1,Sandra,dog,Siamese,female,2022
pet009,2025-06-04,231,14.3,5,4.8,Justin,cat,Persian,male,2015
pet010,2024-09-13,269,16.3,3,3.2,Chris,dog,British Shorthair,male,2021
pet010,2025-02-28,150,12.8,3,2.6,Chris,dog,British Shorthair,male,2021
pet007,2025-05-02,212,14.1,0,5.1,Nicholas,dog,Persian,female,2018
pet006,2025-02-01,205,15.5,10,4.7,Sandra,dog,Siamese,female,2022
pet007,2025-04-23,242,14.7,8,4.0,Nicholas,dog,Persian,female,2018
pet018,2025-06-16,162,16.1,5,4.0,Amy,cat,Bengal,female,2016
pet004,2024-08-10,290,15.8,1,4.0,Oscar,cat,Bengal,female,2019
pet003,2025-02-09,246,12.3,2,4.9,Angelica,dog,Siamese,male,2020
pet018,2024-11-28,197,12.4,5,3.6,Amy,cat,Bengal,female,2016
pet015,2024-09-08,159,12.5,3,5.8,Jose,dog,Munchkin,female,2016
pet003,2024-10-24,254,16.5,8,5.6,Angelica,dog,Siamese,male,2020
pet008,2025-06-16,272,16.0,5,2.6,Jessica,cat,British Shorthair,female,2022
pet017,2025-05-15,292,13.9,9,3.3,Tracy,cat,Siamese,male,2017
pet020,2024-11-25,196,14.8,3,2.6,Veronica,cat,Munchkin,male,2022
pet002,2025-05-17,275,16.0,2,4.8,Steven,cat,Munchkin,male,2022
pet020,2025-02-09,270,13.6,2,4.8,Veronica,cat,Munchkin,male,2022
pet009,2025-02-16,179,14.6,8,2.6,Justin,cat,Persian,male,2015
pet016,2025-06-21,264,17.5,5,6.1,Mark,cat,British Shorthair,male,2019
pet013,2025-01-09,278,16.8,10,5.8,Adam,dog,British Shorthair,male,2018
pet002,2025-03-17,274,14.2,4,4.0,Steven,cat,Munchkin,male,2022
pet002,2024-08-25,267,14.9,9,4.7,Steven,cat,Munchkin,male,2022
pet018,2024-10-12,217,14.7,3,4.7,Amy,cat,Bengal,female,2016
pet007,2025-03-03,206,12.4,5,3.5,Nicholas,dog,Persian,female,2018
pet002,2025-01-25,295,16.0,4,5.4,Steven,cat,Munchkin,male,2022
pet011,2024-12-01,216,14.1,0,5.4,Lisa,dog,Siamese,female,2020
pet008,2024-10-08,265,17.1,4,4.6,Jessica,cat,British Shorthair,female,2022
pet003,2025-01-17,297,17.7,1,3.5,Angelica,dog,Siamese,male,2020
pet005,2025-04-15,254,15.9,3,3.9,Michael,cat,Persian,female,2018
pet003,2024-12-09,269,14.4,5,6.1,Angelica,dog,Siamese,male,2020
pet004,2024-11-23,265,12.9,10,3.8,Oscar,cat,Bengal,female,2019
pet012,2024-12-11,285,12.6,7,4.7,Jessica,dog,Bengal,male,2019
pet019,2024-11-08,221,17.5,6,4.8,Mark,cat,Munchkin,female,2020
pet006,2025-06-30,262,17.8,6,2.8,Sandra,dog,Siamese,female,2022
pet016,2024-12-09,212,17.1,4,3.4,Mark,cat,British Shorthair,male,2019
pet008,2024-09-08,232,13.3,3,5.5,Jessica,cat,British Shorthair,female,2022
pet015,2025-03-29,267,16.0,2,6.2,Jose,dog,Munchkin,female,2016
pet002,2025-01-15,201,13.8,8,5.3,Steven,cat,Munchkin,male,2022
pet009,2025-01-14,254,16.3,4,4.3,Justin,cat,Persian,male,2015
pet002,2025-04-19,219,17.0,9,6.0,Steven,cat,Munchkin,male,2022
pet003,2024-11-16,211,15.1,7,3.5,Angelica,dog,Siamese,male,2020
pet012,2025-06-24,195,17.7,10,6.3,Jessica,dog,Bengal,male,2019
pet005,2024-10-18,238,15.6,10,4.1,Michael,cat,Persian,female,2018
pet015,2024-09-28,261,13.1,8,4.1,Jose,dog,Munchkin,female,2016
pet013,2024-11-07,179,15.4,7,3.4,Adam,dog,British Shorthair,male,2018
pet007,2024-07-06,289,14.2,3,4.3,Nicholas,dog,Persian,female,2018
pet005,2024-11-13,184,16.0,8,4.7,Michael,cat,Persian,female,2018
pet014,2025-02-19,191,13.4,0,4.1,Kent,dog,Munchkin,female,2016
pet012,2024-11-15,217,15.9,2,4.7,Jessica,dog,Bengal,male,2019
pet015,2024-09-16,163,15.6,1,5.9,Jose,dog,Munchkin,female,2016
pet011,2024-10-23,175,12.3,7,3.1,Lisa,dog,Siamese,female,2020
pet012,2024-08-28,288,17.7,1,4.3,Jessica,dog,Bengal,male,2019
pet008,2024-09-19,284,14.6,1,4.4,Jessica,cat,British Shorthair,female,2022
pet004,2024-11-15,227,16.4,0,3.2,Oscar,cat,Bengal,female,2019
pet019,2025-04-11,237,15.5,10,6.2,Mark,cat,Munchkin,female,2020
pet020,2024-11-11,208,14.6,5,4.2,Veronica,cat,Munchkin,male,2022
pet016,2024-10-21,295,12.8,3,5.1,Mark,cat,British Shorthair,male,2019
pet004,2025-05-16,283,14.3,4,5.1,Oscar,cat,Bengal,female,2019
pet020,2024-07-17,213,15.6,5,4.1,Veronica,cat,Munchkin,male,2022
pet006,2025-01-17,194,15.3,6,6.3,Sandra,dog,Siamese,female,2022
pet020,2024-07-23,265,15.8,4,6.0,Veronica,cat,Munchkin,male,2022
pet005,2025-04-10,164,13.5,6,3.7,Michael,cat,Persian,female,2018
pet002,2024-09-27,276,16.0,6,2.9,Steven,cat,Munchkin,male,2022
pet014,2024-07-07,263,15.5,3,3.4,Kent,dog,Munchkin,female,2016
pet009,2025-07-05,295,17.4,1,4.3,Justin,cat,Persian,male,2015
pet013,2025-04-02,199,16.4,10,3.0,Adam,dog,British Shorthair,male,2018
pet020,2024-07-27,175,14.9,5,3.8,Veronica,cat,Munchkin,male,2022
pet020,2024-10-02,194,16.0,9,6.2,Veronica,cat,Munchkin,male,2022
pet008,2025-04-09,205,15.5,10,4.7,Jessica,cat,British Shorthair,female,2022
pet016,2024-12-27,280,17.3,4,3.2,Mark,cat,British Shorthair,male,2019
pet015,2024-12-17,181,14.6,8,5.8,Jose,dog,Munchkin,female,2016
pet001,2025-03-14,273,14.0,1,5.1,Charlene,dog,Siamese,female,2022
pet005,2024-11-09,276,16.4,0,4.2,Michael,cat,Persian,female,2018
pet007,2025-01-22,175,17.9,7,6.2,Nicholas,dog,Persian,female,2018
pet016,2025-03-17,235,14.6,7,3.7,Mark,cat,British Shorthair,male,2019
pet017,2025-03-10,276,12.9,8,4.4,Tracy,cat,Siamese,male,2017
pet012,2025-06-29,151,17.5,2,5.3,Jessica,dog,Bengal,male,2019
pet002,2024-10-08,220,14.2,2,6.3,Steven,cat,Munchkin,male,2022
pet001,2025-04-24,277,12.8,10,3.0,Charlene,dog,Siamese,female,2022
pet010,2024-09-25,157,15.9,7,4.0,Chris,dog,British Shorthair,male,2021
pet008,2025-03-01,223,13.7,8,3.5,Jessica,cat,British Shorthair,female,2022
pet007,2024-11-11,295,14.8,10,3.6,Nicholas,dog,Persian,female,2018
pet007,2024-12-02,162,12.7,7,5.2,Nicholas,dog,Persian,female,2018
pet012,2025-03-28,156,14.9,0,4.9,Jessica,dog,Bengal,male,2019
pet006,2024-12-05,232,17.6,9,6.2,Sandra,dog,Siamese,female,2022
pet004,2024-09-15,159,12.3,5,5.7,Oscar,cat,Bengal,female,2019
pet005,2025-04-14,251,12.6,5,3.3,Michael,cat,Persian,female,2018
pet017,2024-12-14,151,17.0,1,5.0,Tracy,cat,Siamese,male,2017
pet004,2025-05-26,219,16.9,0,4.5,Oscar,cat,Bengal,female,2019
pet006,2024-08-22,207,14.6,3,2.7,Sandra,dog,Siamese,female,2022
pet009,2024-07-08,235,17.9,9,4.9,Justin,cat,Persian,male,2015
pet015,2025-01-12,162,15.8,8,5.3,Jose,dog,Munchkin,female,2016
pet008,2024-09-16,177,14.4,10,4.0,Jessica,cat,British Shorthair,female,2022
pet008,2024-12-29,181,12.4,10,2.6,Jessica,cat,British Shorthair,female,2022
pet016,2024-10-03,209,13.8,4,4.5,Mark,cat,British Shorthair,male,2019
pet003,2025-02-06,273,17.1,7,4.5,Angelica,dog,Siamese,male,2020
pet012,2024-09-26,216,13.3,1,5.1,Jessica,dog,Bengal,male,2019
pet018,2025-02-19,213,15.5,4,4.5,Amy,cat,Bengal,female,2016
pet014,2024-07-08,192,12.6,9,6.4,Kent,dog,Munchkin,female,2016
pet015,2025-03-03,162,16.2,2,5.4,Jose,dog,Munchkin,female,2016
pet010,2024-10-28,228,14.5,10,2.9,Chris,dog,British Shorthair,male,2021
pet001,2024-09-13,233,15.0,0,5.6,Charlene,dog,Siamese,female,2022
pet009,2024-08-03,271,16.6,0,5.6,Justin,cat,Persian,male,2015
pet018,2024-10-27,169,16.4,3,2.8,Amy,cat,Bengal,female,2016
pet010,2025-01-20,273,12.6,0,2.8,Chris,dog,British Shorthair,male,2021
pet005,2024-08-17,158,16.2,10,4.5,Michael,cat,Persian,female,2018
pet008,2024-07-05,233,17.7,1,6.4,Jessica,cat,British Shorthair,female,2022
pet017,2025-04-06,214,15.8,4,2.6,Tracy,cat,Siamese,male,2017
pet011,2024-11-08,295,15.8,0,6.0,Lisa,dog,Siamese,female,2020
pet012,2024-12-09,216,16.5,5,4.0,Jessica,dog,Bengal,male,2019
pet007,2025-06-04,184,13.5,2,6.1,Nicholas,dog,Persian,female,2018
pet010,2025-06-16,249,15.0,10,4.2,Chris,dog,British Shorthair,male,2021
pet018,2025-05-26,189,15.4,8,6.2,Amy,cat,Bengal,female,2016
pet012,2025-06-04,268,14.4,8,5.2,Jessica,dog,Bengal,male,2019
pet002,2025-02-28,224,13.9,9,5.9,Steven,cat,Munchkin,male,2022
pet019,2025-06-14,163,12.5,5,6.2,Mark,cat,Munchkin,female,2020
pet012,2025-03-09,251,15.8,2,5.6,Jessica,dog,Bengal,male,2019
pet007,2025-05-24,292,14.7,2,6.1,Nicholas,dog,Persian,female,2018
pet003,2024-09-30,181,16.2,3,5.9,Angelica,dog,Siamese,male,2020
pet003,2025-01-14,153,16.5,10,6.0,Angelica,dog,Siamese,male,2020
pet013,2025-05-19,262,14.3,8,3.8,Adam,dog,British Shorthair,male,2018
pet019,2024-08-10,150,15.3,0,4.9,Mark,cat,Munchkin,female,2020
pet017,2025-04-26,154,16.9,10,5.9,Tracy,cat,Siamese,male,2017
pet009,2025-06-01,299,17.0,6,3.0,Justin,cat,Persian,male,2015
pet002,2024-09-30,165,13.2,6,2.8,Steven,cat,Munchkin,male,2022
pet020,2025-02-23,192,16.6,10,4.9,Veronica,cat,Munchkin,male,2022
pet017,2024-08-27,253,15.8,5,5.3,Tracy,cat,Siamese,male,2017
pet015,2024-10-21,249,15.3,4,5.5,Jose,dog,Munchkin,female,2016
pet007,2025-01-03,211,13.4,3,2.7,Nicholas,dog,Persian,female,2018
pet009,2024-11-14,206,16.8,9,4.9,Justin,cat,Persian,male,2015
pet003,2025-05-31,279,17.9,6,3.0,Angelica,dog,Siamese,male,2020
pet019,2025-01-17,253,14.2,1,5.5,Mark,cat,Munchkin,female,2020
pet008,2024-09-06,267,16.1,7,5.8,Jessica,cat,British Shorthair,female,2022
pet001,2025-03-25,243,12.5,6,4.2,Charlene,dog,Siamese,female,2022
